,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
3461,2022,Entry Level,Full-time,Data Science,120000,USD,120000,US,Full-Remote,US,Large
3462,2022,Mid Level,Full-time,Data Science,135000,USD,135000,US,Full-Remote,US,Large
3463,2022,Senior Level,Full-time,Data Analyst,405000,USD,405000,US,Full-Remote,US,Large
3464,2021,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,On-Site,US,Large
3465,2021,Senior Level,Full-time,Top Level Management,240000,USD,240000,US,On-Site,US,Large
3466,2021,Mid Level,Full-time,Data Analyst,135000,USD,135000,US,Full-Remote,US,Large
3467,2021,Entry Level,Full-time,Data Science,80000,USD,80000,US,Full-Remote,US,Medium
3468,2022,Senior Level,Full-time,Data Science,380000,USD,380000,US,Full-Remote,US,Large
3469,2022,Mid Level,Full-time,Data Science,115000,CHF,120402,CH,On-Site,CH,Large
3470,2022,Senior Level,Full-time,Data Science,177000,USD,177000,US,Full-Remote,US,Large
3471,2022,Mid Level,Full-time,Data Engineering,62000,EUR,65141,FR,Full-Remote,FR,Medium
3472,2022,Mid Level,Full-time,Data Science,48000,USD,48000,RU,Full-Remote,US,Small
3473,2022,Entry Level,Full-time,Data Analyst,20000,USD,20000,PK,On-Site,PK,Medium
3474,2021,Senior Level,Full-time,Top Level Management,220000,USD,220000,US,On-Site,US,Large
3475,2021,Mid Level,Full-time,Machine Learning,8500000,JPY,77364,JP,Half-Remote,JP,Small
3476,2021,Mid Level,Full-time,Machine Learning,7000000,JPY,63711,JP,Half-Remote,JP,Small
3477,2022,Entry Level,Full-time,Machine Learning,150000,USD,150000,AU,Full-Remote,AU,Small
3478,2021,Mid Level,Full-time,Data Analyst,90000,USD,90000,US,Full-Remote,US,Medium
3479,2022,Mid Level,Freelancer,Data Science,100000,USD,100000,CA,Full-Remote,US,Medium
3480,2021,Entry Level,Full-time,Data Science,100000,USD,100000,US,On-Site,US,Small
3481,2022,Entry Level,Part-time,Data Science,100000,USD,100000,DZ,Half-Remote,DZ,Medium
3482,2022,Senior Level,Full-time,Data Science,144000,USD,144000,US,Half-Remote,US,Large
3483,2022,Senior Level,Full-time,Top Level Management,148000,EUR,155499,DE,Full-Remote,DE,Medium
3484,2021,Senior Level,Full-time,Machine Learning,24000,USD,24000,BR,Full-Remote,BR,Medium
3485,2021,Mid Level,Full-time,Machine Learning,38400,USD,38400,VN,Full-Remote,US,Medium
3486,2022,Entry Level,Full-time,Data Analyst,100000,USD,100000,US,Half-Remote,US,Large
3487,2021,Mid Level,Full-time,Data Science,82500,USD,82500,US,Full-Remote,US,Small
3488,2021,Entry Level,Full-time,Data Science,42000,EUR,49646,FR,Half-Remote,FR,Medium
3489,2021,Senior Level,Full-time,Data Science,3000000,INR,40570,IN,Half-Remote,IN,Large
3490,2022,Entry Level,Full-time,Data Engineering,120000,USD,120000,US,Full-Remote,US,Medium
3491,2022,Senior Level,Full-time,Machine Learning,80000,EUR,84053,DE,On-Site,DE,Medium
3492,2021,Entry Level,Full-time,Machine Learning,20000,USD,20000,IN,Full-Remote,IN,Small
3493,2022,Entry Level,Full-time,Machine Learning,125000,USD,125000,US,On-Site,US,Medium
3494,2021,Mid Level,Full-time,Data Science,700000,INR,9466,IN,On-Site,IN,Small
3495,2021,Senior Level,Full-time,Machine Learning,120000,USD,120000,US,Half-Remote,US,Small
3496,2021,Entry Level,Part-time,Data Analyst,8760,EUR,10354,ES,Half-Remote,ES,Medium
3497,2021,Entry Level,Full-time,Data Science,80000,GBP,110037,GB,On-Site,GB,Large
3498,2022,Entry Level,Full-time,Machine Learning,20000,EUR,21013,PT,Full-Remote,PT,Large
3499,2021,Entry Level,Full-time,Data Analyst,50000,USD,50000,US,Full-Remote,US,Medium
3500,2021,Senior Level,Full-time,Top Level Management,200000,USD,200000,US,Full-Remote,US,Medium
3501,2021,Mid Level,Full-time,Data Engineering,60000,USD,60000,ES,Half-Remote,RO,Medium
3502,2021,Mid Level,Full-time,Data Engineering,200000,USD,200000,US,Full-Remote,US,Large
3503,2021,Entry Level,Full-time,Machine Learning,100000,USD,100000,IQ,Half-Remote,IQ,Small
3504,2021,Mid Level,Full-time,Data Engineering,100000,USD,100000,US,Full-Remote,US,Large
3505,2021,Senior Level,Full-time,Machine Learning,70000,EUR,82744,BE,Half-Remote,BE,Medium
3506,2020,Mid Level,Full-time,Data Engineering,51999,EUR,59303,DE,Full-Remote,DE,Small
3507,2021,Mid Level,Full-time,Data Science,53000,EUR,62649,FR,Half-Remote,FR,Medium
3508,2021,Mid Level,Full-time,Data Engineering,60000,GBP,82528,GB,Full-Remote,GB,Large
3509,2021,Mid Level,Full-time,Data Architecture,170000,USD,170000,US,Full-Remote,US,Large
3510,2021,Mid Level,Full-time,Data Architecture,150000,USD,150000,US,Full-Remote,US,Large
3511,2021,Entry Level,Full-time,Data Analyst,55000,USD,55000,US,Half-Remote,US,Small
3512,2021,Executive Level,Full-time,Top Level Management,250000,USD,250000,US,On-Site,US,Large
3513,2021,Entry Level,Full-time,Data Engineering,80000,USD,80000,US,Full-Remote,US,Large
3514,2020,Entry Level,Full-time,Data Engineering,70000,USD,70000,US,Full-Remote,US,Large
3515,2021,Executive Level,Full-time,Top Level Management,110000,EUR,130026,DE,Half-Remote,DE,Medium
3516,2021,Entry Level,Full-time,Data Science,54000,EUR,63831,DE,Half-Remote,DE,Large
3517,2020,Senior Level,Full-time,Data Science,60000,EUR,68428,GR,Full-Remote,US,Large
3518,2021,Executive Level,Full-time,Top Level Management,85000,USD,85000,RU,On-Site,RU,Medium
3519,2021,Executive Level,Full-time,Top Level Management,230000,USD,230000,RU,Half-Remote,RU,Large
3520,2021,Entry Level,Full-time,Machine Learning,125000,USD,125000,US,Full-Remote,US,Small
3521,2021,Senior Level,Full-time,Top Level Management,120000,USD,120000,US,Full-Remote,US,Medium
3522,2020,Mid Level,Full-time,Data Science,450000,USD,450000,US,On-Site,US,Medium
3523,2020,Mid Level,Full-time,Data Analyst,41000,EUR,46759,FR,Half-Remote,FR,Large
3524,2020,Mid Level,Full-time,Data Engineering,65000,EUR,74130,AT,Half-Remote,AT,Large
3525,2021,Senior Level,Full-time,Data Science,159500,CAD,127221,CA,Half-Remote,CA,Large
3526,2021,Senior Level,Full-time,Top Level Management,144000,USD,144000,US,Full-Remote,US,Large
3527,2021,Entry Level,Full-time,Data Science,13400,USD,13400,UA,Full-Remote,UA,Large
3528,2021,Mid Level,Full-time,Data Science,95000,CAD,75774,CA,Full-Remote,CA,Large
3529,2021,Mid Level,Full-time,Data Science,150000,USD,150000,US,Full-Remote,US,Medium
3530,2020,Mid Level,Full-time,Data Science,103000,USD,103000,US,Full-Remote,US,Large
3531,2021,Senior Level,Full-time,Data Engineering,153000,USD,153000,US,Full-Remote,US,Large
3532,2021,Mid Level,Full-time,Data Engineering,90000,USD,90000,US,Full-Remote,US,Large
3533,2021,Entry Level,Full-time,Data Analyst,90000,USD,90000,US,Full-Remote,US,Small
3534,2021,Entry Level,Full-time,Data Analyst,60000,USD,60000,US,Full-Remote,US,Small
3535,2021,Mid Level,Full-time,Data Science,50000,USD,50000,NG,Full-Remote,NG,Large
3536,2021,Entry Level,Part-time,Machine Learning,12000,USD,12000,PK,Full-Remote,US,Medium
3537,2021,Mid Level,Part-time,Machine Learning,400000,INR,5409,IN,Half-Remote,IN,Medium
3538,2021,Mid Level,Contractor,Machine Learning,270000,USD,270000,US,Full-Remote,US,Large
3539,2021,Mid Level,Full-time,Data Science,68000,CAD,54238,GB,Half-Remote,CA,Large
3540,2021,Mid Level,Full-time,Machine Learning,40000,EUR,47282,ES,Full-Remote,ES,Small
3541,2021,Executive Level,Full-time,Top Level Management,130000,EUR,153667,IT,Full-Remote,PL,Large
3542,2021,Mid Level,Full-time,Data Engineering,110000,PLN,28476,PL,Full-Remote,PL,Large
3543,2021,Mid Level,Full-time,Data Analyst,110000,USD,110000,US,Full-Remote,US,Large
3544,2021,Entry Level,Full-time,Data Science,60000,GBP,82528,GB,Half-Remote,GB,Large
3545,2020,Entry Level,Full-time,Machine Learning,250000,USD,250000,US,Half-Remote,US,Large
3546,2021,Entry Level,Full-time,Data Analyst,50000,EUR,59102,FR,Half-Remote,FR,Medium
3547,2021,Senior Level,Full-time,Data Analyst,80000,USD,80000,BG,Full-Remote,US,Small
3548,2020,Entry Level,Full-time,Data Analyst,10000,USD,10000,NG,Full-Remote,NG,Small
3549,2020,Entry Level,Full-time,Machine Learning,138000,USD,138000,US,Full-Remote,US,Small
3550,2021,Mid Level,Full-time,Data Engineering,140000,USD,140000,US,Full-Remote,US,Large
3551,2021,Senior Level,Full-time,Data Analyst,67000,EUR,79197,DE,Full-Remote,DE,Large
3552,2021,Senior Level,Full-time,Data Analyst,170000,USD,170000,US,Full-Remote,US,Large
3553,2021,Entry Level,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,Medium
3554,2020,Mid Level,Full-time,Data Science,45760,USD,45760,PH,Full-Remote,US,Small
3555,2021,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,Full-Remote,US,Medium
3556,2021,Senior Level,Full-time,Data Science,45000,EUR,53192,FR,Half-Remote,FR,Large
3557,2021,Executive Level,Full-time,Top Level Management,235000,USD,235000,US,Full-Remote,US,Large
3558,2021,Executive Level,Full-time,Data Analyst,150000,USD,150000,IN,Full-Remote,US,Large
3559,2020,Executive Level,Full-time,Data Engineering,70000,EUR,79833,ES,Half-Remote,ES,Large
3560,2021,Entry Level,Full-time,Machine Learning,225000,USD,225000,US,Full-Remote,US,Large
3561,2021,Entry Level,Full-time,Data Science,65000,EUR,76833,DE,Full-Remote,DE,Small
3562,2020,Mid Level,Full-time,Machine Learning,44000,EUR,50180,PT,On-Site,PT,Medium
3563,2021,Senior Level,Full-time,Data Analyst,75000,EUR,88654,GR,Full-Remote,DK,Large
3564,2021,Senior Level,Full-time,Data Engineering,75000,GBP,103160,GB,Full-Remote,GB,Small
3565,2021,Senior Level,Full-time,Data Engineering,82500,GBP,113476,GB,Full-Remote,GB,Medium
3566,2021,Senior Level,Full-time,Machine Learning,80000,EUR,94564,DE,Half-Remote,DE,Large
3567,2021,Entry Level,Full-time,Data Engineering,2250000,INR,30428,IN,Full-Remote,IN,Large
3568,2021,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,Full-Remote,US,Medium
3569,2021,Senior Level,Full-time,Data Engineering,115000,USD,115000,US,Full-Remote,US,Small
3570,2021,Mid Level,Full-time,Data Science,235000,CAD,187442,CA,Full-Remote,CA,Large
3571,2021,Mid Level,Full-time,Data Analyst,37456,GBP,51519,GB,Half-Remote,GB,Large
3572,2020,Mid Level,Full-time,Data Engineering,106000,USD,106000,US,Full-Remote,US,Large
3573,2020,Mid Level,Full-time,Data Engineering,88000,GBP,112872,GB,Half-Remote,GB,Large
3574,2021,Mid Level,Full-time,Data Analyst,11000000,HUF,36259,HU,Half-Remote,US,Large
3575,2021,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,Full-Remote,US,Large
3576,2020,Entry Level,Part-time,Machine Learning,14000,EUR,15966,DE,Full-Remote,DE,Small
3577,2021,Mid Level,Full-time,Machine Learning,81000,EUR,95746,DE,Full-Remote,US,Small
3578,2021,Entry Level,Full-time,Machine Learning,70000,USD,70000,US,Full-Remote,US,Medium
3579,2020,Mid Level,Full-time,Data Science,60000,GBP,76958,GB,Full-Remote,GB,Small
3580,2021,Mid Level,Full-time,Data Engineering,120000,SGD,89294,SG,Half-Remote,SG,Large
3581,2021,Entry Level,Full-time,Data Science,2200000,INR,29751,IN,Half-Remote,IN,Large
3582,2021,Senior Level,Full-time,Data Engineering,276000,USD,276000,US,On-Site,US,Large
3583,2020,Senior Level,Full-time,Data Engineering,188000,USD,188000,US,Full-Remote,US,Large
3584,2021,Senior Level,Full-time,Data Engineering,160000,USD,160000,BR,Full-Remote,US,Small
3585,2020,Mid Level,Full-time,Data Science,105000,USD,105000,US,Full-Remote,US,Large
3586,2021,Mid Level,Full-time,Data Engineering,200000,USD,200000,US,Full-Remote,US,Large
3587,2021,Senior Level,Full-time,Data Engineering,174000,USD,174000,US,Full-Remote,US,Large
3588,2021,Mid Level,Full-time,Data Analyst,93000,USD,93000,US,Full-Remote,US,Large
3589,2021,Entry Level,Full-time,Data Science,2100000,INR,28399,IN,Full-Remote,IN,Medium
3590,2021,Senior Level,Full-time,Data Science,51400,EUR,60757,PT,Half-Remote,PT,Large
3591,2021,Entry Level,Full-time,Data Science,90000,USD,90000,US,Full-Remote,US,Small
3592,2020,Mid Level,Full-time,Data Engineering,61500,EUR,70139,FR,Half-Remote,FR,Large
3593,2020,Entry Level,Full-time,Data Analyst,450000,INR,6072,IN,On-Site,IN,Small
3594,2020,Senior Level,Full-time,Data Engineering,720000,MXN,33511,MX,On-Site,MX,Small
3595,2021,Senior Level,Full-time,Top Level Management,170000,USD,170000,US,Full-Remote,US,Medium
3596,2021,Senior Level,Full-time,Data Engineering,70000,GBP,96282,GB,Half-Remote,GB,Large
3597,2021,Mid Level,Full-time,Data Engineering,108000,TRY,12103,TR,On-Site,TR,Medium
3598,2021,Entry Level,Full-time,Data Science,31000,EUR,36643,FR,Half-Remote,FR,Large
3599,2021,Mid Level,Full-time,Data Engineering,52500,GBP,72212,GB,Half-Remote,GB,Large
3600,2020,Entry Level,Full-time,Data Analyst,91000,USD,91000,US,Full-Remote,US,Large
3601,2021,Senior Level,Full-time,Data Architecture,125000,CAD,99703,CA,Half-Remote,CA,Medium
3602,2021,Senior Level,Full-time,Data Science,165000,USD,165000,US,Full-Remote,US,Large
3603,2021,Mid Level,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,Large
3604,2021,Senior Level,Full-time,Data Science,130000,CAD,103691,CA,Full-Remote,CA,Large
3605,2021,Entry Level,Full-time,Data Engineering,1600000,INR,21637,IN,Half-Remote,IN,Medium
3606,2020,Entry Level,Full-time,Data Science,42000,USD,42000,NL,Half-Remote,NL,Large
3607,2020,Mid Level,Full-time,Data Science,115000,USD,115000,AE,On-Site,AE,Large
3608,2021,Mid Level,Full-time,Data Science,80000,CAD,63810,CA,Full-Remote,CA,Medium
3609,2020,Senior Level,Full-time,Machine Learning,260000,USD,260000,JP,On-Site,JP,Small
3610,2021,Mid Level,Full-time,Top Level Management,110000,USD,110000,US,On-Site,US,Small
3611,2021,Mid Level,Full-time,Data Architecture,180000,USD,180000,US,Full-Remote,US,Large
3612,2021,Senior Level,Full-time,Data Analyst,200000,USD,200000,US,Full-Remote,US,Large
3613,2020,Senior Level,Full-time,Data Engineering,85000,GBP,109024,GB,Half-Remote,GB,Medium
3614,2021,Senior Level,Full-time,Data Engineering,200000,USD,200000,US,Full-Remote,US,Large
3615,2021,Senior Level,Full-time,Machine Learning,256000,USD,256000,US,Full-Remote,US,Small
3616,2021,Mid Level,Full-time,Data Engineering,110000,USD,110000,US,Full-Remote,US,Large
3617,2020,Mid Level,Full-time,Data Science,70000,EUR,79833,DE,On-Site,DE,Large
3618,2021,Entry Level,Full-time,Data Engineering,72500,USD,72500,US,Full-Remote,US,Large
3619,2021,Senior Level,Full-time,Machine Learning,185000,USD,185000,US,Half-Remote,US,Large
3620,2021,Mid Level,Part-time,Data Engineering,59000,EUR,69741,NL,Full-Remote,NL,Large
3621,2021,Entry Level,Full-time,Data Science,100000,USD,100000,JE,On-Site,CN,Large
3622,2021,Mid Level,Full-time,Data Engineering,112000,USD,112000,US,Full-Remote,US,Large
3623,2020,Senior Level,Full-time,Machine Learning,150000,USD,150000,US,Half-Remote,US,Large
3624,2021,Senior Level,Full-time,Data Science,180000,TRY,20171,TR,Half-Remote,TR,Large
3625,2021,Senior Level,Full-time,Machine Learning,55000,USD,55000,ES,Full-Remote,ES,Large
3626,2021,Entry Level,Full-time,Data Science,58000,USD,58000,US,Half-Remote,US,Large
3627,2021,Entry Level,Full-time,Data Science,100000,USD,100000,US,Full-Remote,US,Medium
3628,2021,Senior Level,Full-time,Data Science,65720,EUR,77684,FR,Half-Remote,FR,Medium
3629,2021,Entry Level,Full-time,Machine Learning,85000,USD,85000,NL,Full-Remote,DE,Small
3630,2021,Entry Level,Full-time,Data Science,65000,EUR,76833,DE,On-Site,DE,Large
3631,2021,Senior Level,Contractor,Data Science,105000,USD,105000,US,Full-Remote,US,Medium
3632,2020,Entry Level,Full-time,Data Analyst,72000,USD,72000,US,Full-Remote,US,Large
3633,2021,Entry Level,Full-time,Data Engineering,55000,EUR,65013,DE,Half-Remote,DE,Medium
3634,2021,Mid Level,Full-time,Data Engineering,250000,TRY,28016,TR,Full-Remote,TR,Medium
3635,2021,Mid Level,Full-time,Data Engineering,111775,USD,111775,US,On-Site,US,Medium
3636,2021,Mid Level,Full-time,Data Engineering,93150,USD,93150,US,On-Site,US,Medium
3637,2021,Senior Level,Full-time,Data Engineering,160000,USD,160000,PR,Half-Remote,US,Small
3638,2021,Mid Level,Full-time,Data Science,21600,EUR,25532,RS,Full-Remote,DE,Small
3639,2021,Senior Level,Full-time,Machine Learning,4900000,INR,66265,IN,On-Site,IN,Large
3640,2021,Mid Level,Full-time,Data Science,1250000,INR,16904,IN,Full-Remote,IN,Small
3641,2021,Senior Level,Full-time,Data Analyst,54000,EUR,63831,DE,Half-Remote,DE,Large
3642,2020,Senior Level,Full-time,Data Science,190000,USD,190000,US,Full-Remote,US,Small
3643,2021,Executive Level,Full-time,Top Level Management,120000,EUR,141846,DE,On-Site,DE,Large
3644,2021,Entry Level,Full-time,Data Engineering,1200000,INR,16228,IN,Full-Remote,IN,Large
3645,2021,Senior Level,Full-time,Data Analyst,90000,CAD,71786,CA,Full-Remote,CA,Medium
3646,2020,Mid Level,Full-time,Data Science,11000000,HUF,35735,HU,Half-Remote,HU,Large
3647,2021,Senior Level,Full-time,Data Science,135000,USD,135000,US,On-Site,US,Large
3648,2021,Entry Level,Full-time,Machine Learning,21000,EUR,24823,DE,Half-Remote,DE,Medium
3649,2021,Senior Level,Full-time,Top Level Management,4000000,INR,54094,IN,Half-Remote,US,Large
3650,2021,Senior Level,Full-time,Machine Learning,1799997,INR,24342,IN,Full-Remote,IN,Large
3651,2021,Entry Level,Full-time,Data Analyst,9272,USD,9272,KE,Full-Remote,KE,Small
3652,2021,Mid Level,Full-time,Data Science,147000,USD,147000,US,Half-Remote,US,Large
3653,2021,Senior Level,Full-time,Data Science,120500,CAD,96113,CA,Half-Remote,CA,Large
3654,2021,Senior Level,Full-time,Top Level Management,174000,USD,174000,US,Full-Remote,US,Large
3655,2020,Mid Level,Full-time,Data Analyst,135000,USD,135000,US,Full-Remote,US,Large
3656,2021,Entry Level,Full-time,Machine Learning,21844,USD,21844,CO,Half-Remote,CO,Medium
3657,2020,Senior Level,Full-time,Data Engineering,125000,USD,125000,NZ,Half-Remote,NZ,Small
3658,2020,Entry Level,Full-time,Data Science,45000,EUR,51321,FR,On-Site,FR,Small
3659,2020,Mid Level,Full-time,Data Science,3000000,INR,40481,IN,On-Site,IN,Large
3660,2021,Executive Level,Full-time,Data Science,59000,EUR,69741,FR,Full-Remote,ES,Small
3661,2021,Senior Level,Full-time,Data Analyst,50000,USD,50000,VN,Full-Remote,GB,Medium
3662,2020,Entry Level,Full-time,Data Science,35000,EUR,39916,FR,On-Site,FR,Medium
3663,2020,Mid Level,Full-time,Data Analyst,87000,USD,87000,US,Full-Remote,US,Large
3664,2021,Mid Level,Full-time,Data Engineering,22000,EUR,26005,RO,On-Site,US,Large
3665,2021,Mid Level,Full-time,Data Science,76760,EUR,90734,DE,Half-Remote,DE,Large
3666,2021,Mid Level,Full-time,Data Engineering,1672000,INR,22611,IN,On-Site,IN,Large
3667,2021,Mid Level,Full-time,Data Science,420000,INR,5679,IN,Full-Remote,US,Small
3668,2021,Entry Level,Full-time,Machine Learning,81000,USD,81000,US,Half-Remote,US,Small
3669,2021,Mid Level,Full-time,Data Science,30400000,CLP,40038,CL,Full-Remote,CL,Large
3670,2021,Entry Level,Full-time,Data Science,90000,USD,90000,US,Full-Remote,US,Small
3671,2021,Mid Level,Full-time,Data Science,52000,EUR,61467,DE,Half-Remote,AT,Medium
3672,2021,Senior Level,Full-time,Machine Learning,195000,USD,195000,US,Full-Remote,US,Medium
3673,2021,Mid Level,Full-time,Data Science,32000,EUR,37825,ES,Full-Remote,ES,Large
